c Mesh Graph
c 50 Rows, 50 columns, capacities in range [0, 100]
p max 2502 7450
a 1576 1625 3
a 1577 1628 44
a 1577 1627 27
a 1577 1626 94
a 1578 1629 19
a 1578 1628 12
a 1578 1627 47
a 1579 1630 74
a 1579 1629 50
a 1579 1628 6
a 1580 1631 30
a 1580 1630 57
a 1580 1629 14
a 1581 1632 6
a 1581 1631 67
a 1581 1630 48
a 1582 1633 7
a 1582 1632 8
a 1582 1631 42
a 1583 1634 90
a 1583 1633 92
a 1583 1632 30
a 1584 1635 28
a 1584 1634 84
a 1584 1633 19
a 1585 1636 89
a 1585 1635 52
a 1585 1634 74
a 1586 1637 54
a 1586 1636 6
a 1586 1635 97
a 1587 1638 32
a 1587 1637 51
a 1587 1636 30
a 1588 1639 95
a 1588 1638 50
a 1588 1637 73
a 1589 1640 44
a 1589 1639 55
a 1589 1638 91
a 1590 1641 53
a 1590 1640 20
a 1590 1639 17
a 1591 1642 71
a 1591 1641 68
a 1591 1640 46
a 1592 1643 30
a 1592 1642 9
a 1592 1641 3
a 1593 1644 21
a 1593 1643 90
a 1593 1642 62
a 1594 1645 56
a 1594 1644 60
a 1594 1643 51
a 1595 1646 60
a 1595 1645 85
a 1595 1644 78
a 1596 1647 65
a 1596 1646 82
a 1596 1645 18
a 1597 1648 68
a 1597 1647 11
a 1597 1646 23
a 1598 1649 17
a 1598 1648 84
a 1598 1647 54
a 1599 1650 71
a 1599 1649 26
a 1599 1648 48
a 1600 1651 90
a 1600 1650 94
a 1600 1649 44
a 1601 1602 9
a 1601 1651 92
a 1601 1650 48
a 1602 1653 69
a 1602 1652 94
a 1602 1701 18
a 1603 1654 10
a 1603 1653 55
a 1603 1652 47
a 1604 1655 69
a 1604 1654 57
a 1604 1653 20
a 1605 1656 54
a 1605 1655 86
a 1605 1654 75
a 1606 1657 87
a 1606 1656 4
a 1606 1655 86
a 1607 1658 97
a 1607 1657 26
a 1607 1656 51
a 1608 1659 32
a 1608 1658 32
a 1608 1657 18
a 1609 1660 58
a 1609 1659 79
a 1609 1658 86
a 1610 1661 3
a 1610 1660 74
a 1610 1659 56
a 1611 1662 94
a 1611 1661 21
a 1611 1660 97
a 1612 1663 40
a 1612 1662 90
a 1612 1661 6
a 1613 1664 46
a 1613 1663 89
a 1613 1662 26
a 1614 1665 3
a 1614 1664 8
a 1614 1663 36
a 1615 1666 40
a 1615 1665 34
a 1615 1664 4
a 1616 1667 43
a 1616 1666 20
a 1616 1665 9
a 1617 1668 21
a 1617 1667 22
a 1617 1666 95
a 1618 1669 52
a 1618 1668 39
a 1618 1667 44
a 1619 1670 82
a 1619 1669 24
a 1619 1668 75
a 1620 1671 8
a 1620 1670 31
a 1620 1669 84
a 1621 1672 80
a 1621 1671 27
a 1621 1670 87
a 1622 1673 70
a 1622 1672 84
a 1622 1671 80
a 1623 1674 58
a 1623 1673 10
a 1623 1672 71
a 1624 1675 65
a 1624 1674 45
a 1624 1673 17
a 1625 1676 50
a 1625 1675 48
a 1625 1674 19
a 1626 1677 69
a 1626 1676 9
a 1626 1675 58
a 1627 1678 90
a 1627 1677 55
a 1627 1676 53
a 1628 1679 80
a 1628 1678 98
a 1628 1677 25
a 1629 1680 55
a 1629 1679 73
a 1629 1678 28
a 1630 1681 85
a 1630 1680 56
a 1630 1679 61
a 1631 1682 64
a 1631 1681 42
a 1631 1680 68
a 1632 1683 47
a 1632 1682 74
a 1632 1681 48
a 1633 1684 56
a 1633 1683 44
a 1633 1682 17
a 1634 1685 100
a 1634 1684 12
a 1634 1683 26
a 1635 1686 100
a 1635 1685 82
a 1635 1684 90
a 1636 1687 8
a 1636 1686 40
a 1636 1685 39
a 1637 1688 14
a 1637 1687 44
a 1637 1686 60
a 1638 1689 12
a 1638 1688 20
a 1638 1687 49
a 1639 1690 84
a 1639 1689 47
a 1639 1688 81
a 1640 1691 91
a 1640 1690 7
a 1640 1689 35
a 1641 1692 85
a 1641 1691 27
a 1641 1690 72
a 1642 1693 58
a 1642 1692 26
a 1642 1691 87
a 1643 1694 53
a 1643 1693 94
a 1643 1692 33
a 1644 1695 65
a 1644 1694 19
a 1644 1693 89
a 1645 1696 46
a 1645 1695 60
a 1645 1694 40
a 1646 1697 37
a 1646 1696 50
a 1646 1695 39
a 1647 1698 32
a 1647 1697 9
a 1647 1696 98
a 1648 1699 51
a 1648 1698 10
a 1648 1697 12
a 1649 1700 97
a 1649 1699 42
a 1649 1698 23
a 1650 1701 56
a 1650 1700 28
a 1650 1699 58
a 1651 1652 34
a 1651 1701 99
a 1651 1700 48
a 1652 1703 59
a 1652 1702 37
a 1652 1751 32
a 1653 1704 52
a 1653 1703 70
a 1653 1702 41
a 1654 1705 70
a 1654 1704 10
a 1654 1703 46
a 1655 1706 81
a 1655 1705 49
a 1655 1704 62
a 1656 1707 30
a 1656 1706 40
a 1656 1705 7
a 1657 1708 91
a 1657 1707 37
a 1657 1706 96
a 1658 1709 100
a 1658 1708 100
a 1658 1707 27
a 1659 1710 41
a 1659 1709 74
a 1659 1708 30
a 1660 1711 68
a 1660 1710 31
a 1660 1709 78
a 1661 1712 19
a 1661 1711 31
a 1661 1710 33
a 1662 1713 55
a 1662 1712 14
a 1662 1711 66
a 1663 1714 76
a 1663 1713 7
a 1663 1712 76
a 1664 1715 85
a 1664 1714 52
a 1664 1713 27
a 1665 1716 34
a 1665 1715 13
a 1665 1714 48
a 1666 1717 25
a 1666 1716 71
a 1666 1715 28
a 1667 1718 61
a 1667 1717 18
a 1667 1716 10
a 1668 1719 61
a 1668 1718 97
a 1668 1717 100
a 1669 1720 34
a 1669 1719 26
a 1669 1718 99
a 1670 1721 17
a 1670 1720 3
a 1670 1719 91
a 1671 1722 99
a 1671 1721 88
a 1671 1720 10
a 1672 1723 12
a 1672 1722 53
a 1672 1721 28
a 1673 1724 70
a 1673 1723 29
a 1673 1722 35
a 1674 1725 21
a 1674 1724 7
a 1674 1723 10
a 1675 1726 85
a 1675 1725 55
a 1675 1724 95
a 1676 1727 8
a 1676 1726 34
a 1676 1725 80
a 1677 1728 25
a 1677 1727 43
a 1677 1726 4
a 1678 1729 21
a 1678 1728 42
a 1678 1727 16
a 1679 1730 98
a 1679 1729 92
a 1679 1728 76
a 1680 1731 1
a 1680 1730 82
a 1680 1729 62
a 1681 1732 88
a 1681 1731 44
a 1681 1730 30
a 1682 1733 92
a 1682 1732 71
a 1682 1731 28
a 1683 1734 72
a 1683 1733 5
a 1683 1732 91
a 1684 1735 79
a 1684 1734 67
a 1684 1733 61
a 1685 1736 85
a 1685 1735 61
a 1685 1734 33
a 1686 1737 70
a 1686 1736 92
a 1686 1735 18
a 1687 1738 13
a 1687 1737 95
a 1687 1736 77
a 1688 1739 6
a 1688 1738 10
a 1688 1737 53
a 1689 1740 98
a 1689 1739 38
a 1689 1738 26
a 1690 1741 31
a 1690 1740 51
a 1690 1739 23
a 1691 1742 74
a 1691 1741 80
a 1691 1740 75
a 1692 1743 97
a 1692 1742 59
a 1692 1741 62
a 1693 1744 53
a 1693 1743 49
a 1693 1742 6
a 1694 1745 71
a 1694 1744 61
a 1694 1743 77
a 1695 1746 31
a 1695 1745 94
a 1695 1744 7
a 1696 1747 74
a 1696 1746 63
a 1696 1745 43
a 1697 1748 68
a 1697 1747 39
a 1697 1746 13
a 1698 1749 30
a 1698 1748 43
a 1698 1747 77
a 1699 1750 19
a 1699 1749 68
a 1699 1748 82
a 1700 1751 69
a 1700 1750 91
a 1700 1749 31
a 1701 1702 100
a 1701 1751 65
a 1701 1750 14
a 1702 1753 10
a 1702 1752 79
a 1702 1801 39
a 1703 1754 10
a 1703 1753 84
a 1703 1752 87
a 1704 1755 71
a 1704 1754 12
a 1704 1753 40
a 1705 1756 16
a 1705 1755 71
a 1705 1754 10
a 1706 1757 78
a 1706 1756 13
a 1706 1755 93
a 1707 1758 68
a 1707 1757 77
a 1707 1756 66
a 1708 1759 10
a 1708 1758 53
a 1708 1757 86
a 1709 1760 78
a 1709 1759 35
a 1709 1758 15
a 1710 1761 20
a 1710 1760 17
a 1710 1759 85
a 1711 1762 84
a 1711 1761 30
a 1711 1760 53
a 1712 1763 14
a 1712 1762 21
a 1712 1761 4
a 1713 1764 97
a 1713 1763 7
a 1713 1762 13
a 1714 1765 61
a 1714 1764 98
a 1714 1763 22
a 1715 1766 31
a 1715 1765 60
a 1715 1764 44
a 1716 1767 95
a 1716 1766 52
a 1716 1765 59
a 1717 1768 72
a 1717 1767 69
a 1717 1766 36
a 1718 1769 76
a 1718 1768 6
a 1718 1767 55
a 1719 1770 10
a 1719 1769 72
a 1719 1768 65
a 1720 1771 79
a 1720 1770 56
a 1720 1769 94
a 1721 1772 8
a 1721 1771 8
a 1721 1770 13
a 1722 1773 80
a 1722 1772 63
a 1722 1771 48
a 1723 1774 87
a 1723 1773 75
a 1723 1772 62
a 1724 1775 84
a 1724 1774 49
a 1724 1773 10
a 1725 1776 43
a 1725 1775 92
a 1725 1774 22
a 1726 1777 46
a 1726 1776 51
a 1726 1775 4
a 1727 1778 15
a 1727 1777 38
a 1727 1776 99
a 1728 1779 20
a 1728 1778 93
a 1728 1777 22
a 1729 1780 92
a 1729 1779 9
a 1729 1778 97
a 1730 1781 47
a 1730 1780 2
a 1730 1779 59
a 1731 1782 7
a 1731 1781 66
a 1731 1780 37
a 1732 1783 21
a 1732 1782 65
a 1732 1781 96
a 1733 1784 96
a 1733 1783 26
a 1733 1782 76
a 1734 1785 96
a 1734 1784 88
a 1734 1783 62
a 1735 1786 39
a 1735 1785 9
a 1735 1784 97
a 1736 1787 89
a 1736 1786 13
a 1736 1785 40
a 1737 1788 79
a 1737 1787 63
a 1737 1786 85
a 1738 1789 71
a 1738 1788 84
a 1738 1787 51
a 1739 1790 31
a 1739 1789 32
a 1739 1788 23
a 1740 1791 84
a 1740 1790 90
a 1740 1789 66
a 1741 1792 49
a 1741 1791 26
a 1741 1790 12
a 1742 1793 65
a 1742 1792 74
a 1742 1791 70
a 1743 1794 43
a 1743 1793 1
a 1743 1792 43
a 1744 1795 30
a 1744 1794 62
a 1744 1793 90
a 1745 1796 38
a 1745 1795 10
a 1745 1794 85
a 1746 1797 2
a 1746 1796 49
a 1746 1795 23
a 1747 1798 64
a 1747 1797 86
a 1747 1796 64
a 1748 1799 99
a 1748 1798 88
a 1748 1797 42
a 1749 1800 31
a 1749 1799 10
a 1749 1798 64
a 1750 1801 20
a 1750 1800 75
a 1750 1799 94
a 1751 1752 98
a 1751 1801 39
a 1751 1800 77
a 1752 1803 23
a 1752 1802 60
a 1752 1851 77
a 1753 1804 23
a 1753 1803 2
a 1753 1802 41
a 1754 1805 84
a 1754 1804 91
a 1754 1803 83
a 1755 1806 93
a 1755 1805 75
a 1755 1804 64
a 1756 1807 94
a 1756 1806 50
a 1756 1805 2
a 1757 1808 31
a 1757 1807 13
a 1757 1806 55
a 1758 1809 18
a 1758 1808 54
a 1758 1807 19
a 1759 1810 28
a 1759 1809 17
a 1759 1808 17
a 1760 1811 2
a 1760 1810 62
a 1760 1809 47
a 1761 1812 92
a 1761 1811 38
a 1761 1810 19
a 1762 1813 52
a 1762 1812 14
a 1762 1811 16
a 1763 1814 53
a 1763 1813 6
a 1763 1812 38
a 1764 1815 96
a 1764 1814 89
a 1764 1813 60
a 1765 1816 70
a 1765 1815 52
a 1765 1814 95
a 1766 1817 71
a 1766 1816 5
a 1766 1815 39
a 1767 1818 83
a 1767 1817 12
a 1767 1816 84
a 1768 1819 88
a 1768 1818 30
a 1768 1817 14
a 1769 1820 56
a 1769 1819 98
a 1769 1818 32
a 1770 1821 17
a 1770 1820 97
a 1770 1819 59
a 1771 1822 6
a 1771 1821 15
a 1771 1820 12
a 1772 1823 19
a 1772 1822 82
a 1772 1821 56
a 1773 1824 77
a 1773 1823 71
a 1773 1822 7
a 1774 1825 17
a 1774 1824 82
a 1774 1823 11
a 1775 1826 20
a 1775 1825 28
a 1775 1824 6
a 1776 1827 77
a 1776 1826 66
a 1776 1825 28
a 1777 1828 88
a 1777 1827 2
a 1777 1826 98
a 1778 1829 17
a 1778 1828 15
a 1778 1827 33
a 1779 1830 66
a 1779 1829 98
a 1779 1828 20
a 1780 1831 62
a 1780 1830 8
a 1780 1829 28
a 1781 1832 76
a 1781 1831 20
a 1781 1830 44
a 1782 1833 9
a 1782 1832 75
a 1782 1831 50
a 1783 1834 79
a 1783 1833 33
a 1783 1832 20
a 1784 1835 60
a 1784 1834 43
a 1784 1833 96
a 1785 1836 87
a 1785 1835 1
a 1785 1834 12
a 1786 1837 5
a 1786 1836 28
a 1786 1835 32
a 1787 1838 58
a 1787 1837 25
a 1787 1836 60
a 1788 1839 72
a 1788 1838 57
a 1788 1837 47
a 1789 1840 70
a 1789 1839 29
a 1789 1838 63
a 1790 1841 77
a 1790 1840 56
a 1790 1839 28
a 1791 1842 48
a 1791 1841 51
a 1791 1840 42
a 1792 1843 74
a 1792 1842 100
a 1792 1841 17
a 1793 1844 58
a 1793 1843 72
a 1793 1842 78
a 1794 1845 1
a 1794 1844 67
a 1794 1843 56
a 1795 1846 1
a 1795 1845 31
a 1795 1844 68
a 1796 1847 80
a 1796 1846 14
a 1796 1845 6
a 1797 1848 56
a 1797 1847 73
a 1797 1846 62
a 1798 1849 65
a 1798 1848 19
a 1798 1847 19
a 1799 1850 93
a 1799 1849 33
a 1799 1848 43
a 1800 1851 100
a 1800 1850 12
a 1800 1849 12
a 1801 1802 50
a 1801 1851 53
a 1801 1850 40
a 1802 1853 50
a 1802 1852 22
a 1802 1901 40
a 1803 1854 73
a 1803 1853 99
a 1803 1852 13
a 1804 1855 39
a 1804 1854 6
a 1804 1853 71
a 1805 1856 21
a 1805 1855 73
a 1805 1854 23
a 1806 1857 86
a 1806 1856 31
a 1806 1855 75
a 1807 1858 10
a 1807 1857 92
a 1807 1856 6
a 1808 1859 28
a 1808 1858 63
a 1808 1857 61
a 1809 1860 12
a 1809 1859 5
a 1809 1858 25
a 1810 1861 76
a 1810 1860 16
a 1810 1859 17
a 1811 1862 28
a 1811 1861 7
a 1811 1860 16
a 1812 1863 1
a 1812 1862 46
a 1812 1861 18
a 1813 1864 51
a 1813 1863 11
a 1813 1862 19
a 1814 1865 57
a 1814 1864 33
a 1814 1863 91
a 1815 1866 81
a 1815 1865 7
a 1815 1864 81
a 1816 1867 63
a 1816 1866 33
a 1816 1865 2
a 1817 1868 7
a 1817 1867 38
a 1817 1866 39
a 1818 1869 69
a 1818 1868 98
a 1818 1867 49
a 1819 1870 73
a 1819 1869 23
a 1819 1868 28
a 1820 1871 40
a 1820 1870 91
a 1820 1869 40
a 1821 1872 46
a 1821 1871 59
a 1821 1870 15
a 1822 1873 44
a 1822 1872 76
a 1822 1871 94
a 1823 1874 54
a 1823 1873 94
a 1823 1872 47
a 1824 1875 38
a 1824 1874 84
a 1824 1873 97
a 1825 1876 44
a 1825 1875 64
a 1825 1874 5
a 1826 1877 76
a 1826 1876 17
a 1826 1875 38
a 1827 1878 13
a 1827 1877 8
a 1827 1876 100
a 1828 1879 62
a 1828 1878 56
a 1828 1877 6
a 1829 1880 84
a 1829 1879 83
a 1829 1878 26
a 1830 1881 75
a 1830 1880 22
a 1830 1879 98
a 1831 1882 85
a 1831 1881 88
a 1831 1880 37
a 1832 1883 60
a 1832 1882 82
a 1832 1881 35
a 1833 1884 5
a 1833 1883 80
a 1833 1882 78
a 1834 1885 88
a 1834 1884 76
a 1834 1883 83
a 1835 1886 3
a 1835 1885 33
a 1835 1884 20
a 1836 1887 72
a 1836 1886 70
a 1836 1885 15
a 1837 1888 79
a 1837 1887 21
a 1837 1886 42
a 1838 1889 86
a 1838 1888 79
a 1838 1887 6
a 1839 1890 68
a 1839 1889 4
a 1839 1888 67
a 1840 1891 42
a 1840 1890 54
a 1840 1889 3
a 1841 1892 81
a 1841 1891 90
a 1841 1890 29
a 1842 1893 14
a 1842 1892 24
a 1842 1891 13
a 1843 1894 93
a 1843 1893 53
a 1843 1892 72
a 1844 1895 69
a 1844 1894 35
a 1844 1893 28
a 1845 1896 1
a 1845 1895 6
a 1845 1894 67
a 1846 1897 22
a 1846 1896 72
a 1846 1895 69
a 1847 1898 42
a 1847 1897 65
a 1847 1896 92
a 1848 1899 72
a 1848 1898 70
a 1848 1897 22
a 1849 1900 76
a 1849 1899 89
a 1849 1898 7
a 1850 1901 29
a 1850 1900 91
a 1850 1899 27
a 1851 1852 70
a 1851 1901 19
a 1851 1900 68
a 1852 1903 46
a 1852 1902 31
a 1852 1951 100
a 1853 1904 98
a 1853 1903 54
a 1853 1902 14
a 1854 1905 85
a 1854 1904 81
a 1854 1903 6
a 1855 1906 42
a 1855 1905 47
a 1855 1904 74
a 1856 1907 66
a 1856 1906 67
a 1856 1905 26
a 1857 1908 30
a 1857 1907 11
a 1857 1906 99
a 1858 1909 100
a 1858 1908 84
a 1858 1907 41
a 1859 1910 88
a 1859 1909 91
a 1859 1908 64
a 1860 1911 30
a 1860 1910 69
a 1860 1909 91
a 1861 1912 48
a 1861 1911 88
a 1861 1910 71
a 1862 1913 30
a 1862 1912 87
a 1862 1911 41
a 1863 1914 83
a 1863 1913 100
a 1863 1912 38
a 1864 1915 15
a 1864 1914 6
a 1864 1913 87
a 1865 1916 13
a 1865 1915 31
a 1865 1914 71
a 1866 1917 31
a 1866 1916 9
a 1866 1915 65
a 1867 1918 41
a 1867 1917 7
a 1867 1916 30
a 1868 1919 77
a 1868 1918 99
a 1868 1917 59
a 1869 1920 19
a 1869 1919 15
a 1869 1918 10
a 1870 1921 87
a 1870 1920 5
a 1870 1919 49
a 1871 1922 74
a 1871 1921 76
a 1871 1920 78
a 1872 1923 12
a 1872 1922 68
a 1872 1921 25
a 1873 1924 64
a 1873 1923 5
a 1873 1922 54
a 1874 1925 21
a 1874 1924 91
a 1874 1923 88
a 1875 1926 3
a 1875 1925 14
a 1875 1924 54
a 1876 1927 11
a 1876 1926 78
a 1876 1925 66
a 1877 1928 70
a 1877 1927 59
a 1877 1926 97
a 1878 1929 20
a 1878 1928 69
a 1878 1927 89
a 1879 1930 34
a 1879 1929 79
a 1879 1928 65
a 1880 1931 39
a 1880 1930 79
a 1880 1929 83
a 1881 1932 66
a 1881 1931 57
a 1881 1930 21
a 1882 1933 33
a 1882 1932 33
a 1882 1931 46
a 1883 1934 37
a 1883 1933 39
a 1883 1932 58
a 1884 1935 79
a 1884 1934 26
a 1884 1933 21
a 1885 1936 92
a 1885 1935 80
a 1885 1934 41
a 1886 1937 21
a 1886 1936 97
a 1886 1935 43
a 1887 1938 79
a 1887 1937 45
a 1887 1936 6
a 1888 1939 100
a 1888 1938 86
a 1888 1937 27
a 1889 1940 78
a 1889 1939 2
a 1889 1938 46
a 1890 1941 8
a 1890 1940 37
a 1890 1939 32
a 1891 1942 64
a 1891 1941 57
a 1891 1940 22
a 1892 1943 97
a 1892 1942 55
a 1892 1941 87
a 1893 1944 87
a 1893 1943 12
a 1893 1942 71
a 1894 1945 12
a 1894 1944 84
a 1894 1943 7
a 1895 1946 43
a 1895 1945 76
a 1895 1944 85
a 1896 1947 92
a 1896 1946 70
a 1896 1945 29
a 1897 1948 36
a 1897 1947 27
a 1897 1946 49
a 1898 1949 21
a 1898 1948 53
a 1898 1947 80
a 1899 1950 23
a 1899 1949 51
a 1899 1948 79
a 1900 1951 11
a 1900 1950 82
a 1900 1949 8
a 1901 1902 67
a 1901 1951 55
a 1901 1950 15
a 1902 1953 21
a 1902 1952 93
a 1902 2001 31
a 1903 1954 84
a 1903 1953 63
a 1903 1952 79
a 1904 1955 19
a 1904 1954 69
a 1904 1953 65
a 1905 1956 94
a 1905 1955 5
a 1905 1954 28
a 1906 1957 16
a 1906 1956 85
a 1906 1955 23
a 1907 1958 42
a 1907 1957 86
a 1907 1956 14
a 1908 1959 95
a 1908 1958 17
a 1908 1957 49
a 1909 1960 97
a 1909 1959 47
a 1909 1958 22
a 1910 1961 30
a 1910 1960 54
a 1910 1959 96
a 1911 1962 84
a 1911 1961 20
a 1911 1960 6
a 1912 1963 76
a 1912 1962 2
a 1912 1961 24
a 1913 1964 38
a 1913 1963 32
a 1913 1962 97
a 1914 1965 58
a 1914 1964 96
a 1914 1963 80
a 1915 1966 14
a 1915 1965 76
a 1915 1964 99
a 1916 1967 99
a 1916 1966 98
a 1916 1965 44
a 1917 1968 36
a 1917 1967 11
a 1917 1966 59
a 1918 1969 52
a 1918 1968 11
a 1918 1967 53
a 1919 1970 98
a 1919 1969 32
a 1919 1968 99
a 1920 1971 3
a 1920 1970 79
a 1920 1969 95
a 1921 1972 74
a 1921 1971 84
a 1921 1970 24
a 1922 1973 76
a 1922 1972 8
a 1922 1971 59
a 1923 1974 7
a 1923 1973 4
a 1923 1972 86
a 1924 1975 55
a 1924 1974 35
a 1924 1973 23
a 1925 1976 82
a 1925 1975 85
a 1925 1974 32
a 1926 1977 79
a 1926 1976 81
a 1926 1975 97
a 1927 1978 41
a 1927 1977 91
a 1927 1976 47
a 1928 1979 51
a 1928 1978 43
a 1928 1977 82
a 1929 1980 35
a 1929 1979 41
a 1929 1978 33
a 1930 1981 13
a 1930 1980 87
a 1930 1979 82
a 1931 1982 97
a 1931 1981 62
a 1931 1980 84
a 1932 1983 56
a 1932 1982 20
a 1932 1981 58
a 1933 1984 11
a 1933 1983 5
a 1933 1982 85
a 1934 1985 97
a 1934 1984 79
a 1934 1983 91
a 1935 1986 34
a 1935 1985 62
a 1935 1984 97
a 1936 1987 14
a 1936 1986 59
a 1936 1985 78
a 1937 1988 4
a 1937 1987 5
a 1937 1986 8
a 1938 1989 47
a 1938 1988 87
a 1938 1987 48
a 1939 1990 39
a 1939 1989 71
a 1939 1988 51
a 1940 1991 26
a 1940 1990 53
a 1940 1989 85
a 1941 1992 87
a 1941 1991 88
a 1941 1990 97
a 1942 1993 59
a 1942 1992 45
a 1942 1991 45
a 1943 1994 15
a 1943 1993 29
a 1943 1992 52
a 1944 1995 46
a 1944 1994 72
a 1944 1993 14
a 1945 1996 7
a 1945 1995 20
a 1945 1994 11
a 1946 1997 17
a 1946 1996 50
a 1946 1995 96
a 1947 1998 74
a 1947 1997 57
a 1947 1996 9
a 1948 1999 12
a 1948 1998 5
a 1948 1997 12
a 1949 2000 82
a 1949 1999 55
a 1949 1998 10
a 1950 2001 86
a 1950 2000 91
a 1950 1999 49
a 1951 1952 74
a 1951 2001 87
a 1951 2000 26
a 1952 2003 70
a 1952 2002 84
a 1952 2051 64
a 1953 2004 99
a 1953 2003 35
a 1953 2002 74
a 1954 2005 22
a 1954 2004 1
a 1954 2003 41
a 1955 2006 41
a 1955 2005 63
a 1955 2004 86
a 1956 2007 90
a 1956 2006 58
a 1956 2005 44
a 1957 2008 99
a 1957 2007 66
a 1957 2006 13
a 1958 2009 3
a 1958 2008 29
a 1958 2007 86
a 1959 2010 9
a 1959 2009 39
a 1959 2008 97
a 1960 2011 99
a 1960 2010 39
a 1960 2009 30
a 1961 2012 37
a 1961 2011 16
a 1961 2010 16
a 1962 2013 20
a 1962 2012 31
a 1962 2011 41
a 1963 2014 7
a 1963 2013 5
a 1963 2012 10
a 1964 2015 7
a 1964 2014 45
a 1964 2013 60
a 1965 2016 21
a 1965 2015 82
a 1965 2014 81
a 1966 2017 78
a 1966 2016 25
a 1966 2015 74
a 1967 2018 43
a 1967 2017 37
a 1967 2016 15
a 1968 2019 71
a 1968 2018 74
a 1968 2017 13
a 1969 2020 61
a 1969 2019 70
a 1969 2018 67
a 1970 2021 51
a 1970 2020 100
a 1970 2019 75
a 1971 2022 66
a 1971 2021 67
a 1971 2020 25
a 1972 2023 97
a 1972 2022 7
a 1972 2021 14
a 1973 2024 53
a 1973 2023 16
a 1973 2022 85
a 1974 2025 97
a 1974 2024 76
a 1974 2023 43
a 1975 2026 78
a 1975 2025 8
a 1975 2024 1
a 1976 2027 54
a 1976 2026 81
a 1976 2025 21
a 1977 2028 43
a 1977 2027 96
a 1977 2026 98
a 1978 2029 16
a 1978 2028 8
a 1978 2027 92
a 1979 2030 38
a 1979 2029 75
a 1979 2028 15
a 1980 2031 89
a 1980 2030 1
a 1980 2029 75
a 1981 2032 55
a 1981 2031 78
a 1981 2030 78
a 1982 2033 61
a 1982 2032 43
a 1982 2031 43
a 1983 2034 28
a 1983 2033 27
a 1983 2032 91
a 1984 2035 55
a 1984 2034 70
a 1984 2033 43
a 1985 2036 63
a 1985 2035 22
a 1985 2034 39
a 1986 2037 43
a 1986 2036 43
a 1986 2035 68
a 1987 2038 38
a 1987 2037 92
a 1987 2036 74
a 1988 2039 98
a 1988 2038 84
a 1988 2037 68
a 1989 2040 72
a 1989 2039 98
a 1989 2038 35
a 1990 2041 24
a 1990 2040 24
a 1990 2039 72
a 1991 2042 1
a 1991 2041 1
a 1991 2040 60
a 1992 2043 43
a 1992 2042 96
a 1992 2041 66
a 1993 2044 22
a 1993 2043 86
a 1993 2042 78
a 1994 2045 43
a 1994 2044 29
a 1994 2043 6
a 1995 2046 64
a 1995 2045 19
a 1995 2044 60
a 1996 2047 58
a 1996 2046 87
a 1996 2045 22
a 1997 2048 50
a 1997 2047 12
a 1997 2046 17
a 1998 2049 85
a 1998 2048 79
a 1998 2047 54
a 1999 2050 82
a 1999 2049 13
a 1999 2048 51
a 2000 2051 57
a 2000 2050 37
a 2000 2049 74
a 2001 2002 10
a 2001 2051 48
a 2001 2050 98
a 2002 2053 5
a 2002 2052 14
a 2002 2101 50
a 2003 2054 90
a 2003 2053 91
a 2003 2052 45
a 2004 2055 70
a 2004 2054 48
a 2004 2053 66
a 2005 2056 89
a 2005 2055 60
a 2005 2054 8
a 2006 2057 27
a 2006 2056 81
a 2006 2055 23
a 2007 2058 38
a 2007 2057 97
a 2007 2056 81
a 2008 2059 68
a 2008 2058 3
a 2008 2057 82
a 2009 2060 32
a 2009 2059 5
a 2009 2058 66
a 2010 2061 68
a 2010 2060 31
a 2010 2059 99
a 2011 2062 16
a 2011 2061 28
a 2011 2060 55
a 2012 2063 81
a 2012 2062 77
a 2012 2061 16
a 2013 2064 71
a 2013 2063 21
a 2013 2062 20
a 2014 2065 71
a 2014 2064 38
a 2014 2063 62
a 2015 2066 30
a 2015 2065 97
a 2015 2064 31
a 2016 2067 10
a 2016 2066 20
a 2016 2065 19
a 2017 2068 59
a 2017 2067 52
a 2017 2066 45
a 2018 2069 13
a 2018 2068 85
a 2018 2067 34
a 2019 2070 69
a 2019 2069 50
a 2019 2068 1
a 2020 2071 99
a 2020 2070 48
a 2020 2069 33
a 2021 2072 26
a 2021 2071 54
a 2021 2070 52
a 2022 2073 55
a 2022 2072 70
a 2022 2071 67
a 2023 2074 27
a 2023 2073 41
a 2023 2072 99
a 2024 2075 17
a 2024 2074 2
a 2024 2073 70
a 2025 2076 13
a 2025 2075 33
a 2025 2074 40
a 2026 2077 84
a 2026 2076 3
a 2026 2075 21
a 2027 2078 35
a 2027 2077 100
a 2027 2076 82
a 2028 2079 19
a 2028 2078 33
a 2028 2077 40
a 2029 2080 20
a 2029 2079 86
a 2029 2078 4
a 2030 2081 19
a 2030 2080 70
a 2030 2079 73
a 2031 2082 25
a 2031 2081 21
a 2031 2080 71
a 2032 2083 94
a 2032 2082 40
a 2032 2081 49
a 2033 2084 86
a 2033 2083 38
a 2033 2082 55
a 2034 2085 88
a 2034 2084 59
a 2034 2083 33
a 2035 2086 20
a 2035 2085 50
a 2035 2084 49
a 2036 2087 74
a 2036 2086 70
a 2036 2085 62
a 2037 2088 73
a 2037 2087 52
a 2037 2086 45
a 2038 2089 6
a 2038 2088 43
a 2038 2087 32
a 2039 2090 43
a 2039 2089 99
a 2039 2088 2
a 2040 2091 12
a 2040 2090 71
a 2040 2089 22
a 2041 2092 84
a 2041 2091 93
